Pixel 1,Pixel 1,Pixel 2,Pixel 2,Pixel 3,Pixel 3,Pixel 4,Pixel 4,Pixel 5,Pixel 5,Pixel 6,Pixel 6,Pixel 7,Pixel 7,Pixel 8,Pixel 8
Voltage,Current Density,Voltage,Current Density,Voltage,Current Density,Voltage,Current Density,Voltage,Current Density,Voltage,Current Density,Voltage,Current Density,Voltage,Current Density
V,mA.cm^-2,V,mA.cm^-2,V,mA.cm^-2,V,mA.cm^-2,V,mA.cm^-2,V,mA.cm^-2,V,mA.cm^-2,V,mA.cm^-2
0.33869,-0.3018,0.33872,-0.272575,0.33873,-0.27485,0.33873,-0.2259025,0.33873,-0.286875,0.33876,-0.293025,0.33878,-0.20341,0.33876,-0.27404999999999996
0.35887,-0.29617499999999997,0.35883,-0.3396,0.35884,-0.296375,0.35884,-0.24927,0.35887,-0.286225,0.35892,-0.234985,0.35889,-0.20901749999999997,0.35888,-0.239675
0.37886,-0.26337499999999997,0.3788,-0.26825,0.37881,-0.322525,0.37883,-0.23737249999999996,0.37882,-0.273625,0.3789,-0.240675,0.37889,-0.251625,0.37889,-0.23225000000000004
0.39854,-0.274925,0.39851,-0.25755,0.39852,-0.2622,0.39854,-0.19676,0.39853,-0.2310225,0.39859,-0.2437925,0.39855,-0.19263500000000003,0.39855,-0.18039
0.41854,-0.286475,0.41853,-0.21752,0.41854,-0.2451375,0.41854,-0.19046500000000002,0.41857,-0.19810999999999998,0.41856,-0.174705,0.41857,-0.17787499999999998,0.41858,-0.18326
0.43862,-0.240105,0.4386,-0.152735,0.43858,-0.14422249999999998,0.43861,-0.18044,0.43864,-0.1889075,0.43866,-0.13185,0.43865,-0.13562749999999998,0.43867,-0.1623775
0.45865,-0.10375499999999999,0.45867,-0.10575250000000001,0.45865,-0.04548,0.45865,-0.02411425,0.45869,-0.0523425,0.45868,0.001157425,0.45868,-0.05607499999999999,0.45867,-0.052732499999999995
0.47869,0.192195,0.47867,0.23995749999999996,0.4787,0.2075225,0.47868,0.2413025,0.47871,0.20791250000000003,0.47872,0.2448175,0.47871,0.241085,0.47877,0.199835
0.49878,0.654125,0.49876,0.658775,0.49875,0.692275,0.4988,0.7064750000000001,0.49879,0.709575,0.49881,0.71765,0.49886,0.722025,0.49881,0.7128499999999999
0.51877,1.4892249999999998,0.51877,1.5036749999999999,0.51877,1.52725,0.51881,1.5429749999999998,0.51881,1.518325,0.51882,1.55475,0.51883,1.5431,0.51883,1.5358999999999998
0.53882,2.701,0.53881,2.72575,0.53883,2.72675,0.5389,2.7602499999999996,0.53888,2.75125,0.53887,2.75625,0.53889,2.746,0.53884,2.735
0.55879,4.40475,0.55884,4.433999999999999,0.55878,4.428999999999999,0.55885,4.4864999999999995,0.55884,4.4639999999999995,0.55884,4.4639999999999995,0.55884,4.46225,0.55884,4.4472499999999995
0.57858,6.6259999999999994,0.57856,6.6585,0.57859,6.665750000000001,0.57856,6.7082500000000005,0.57858,6.70125,0.57859,6.6865000000000006,0.57861,6.698749999999999,0.57858,6.662
0.59849,9.498999999999999,0.59849,9.51225,0.59853,9.521,0.59855,9.55225,0.59854,9.56125,0.59855,9.5485,0.59854,9.535,0.59855,9.533499999999998
0.61868,13.1165,0.61865,13.143749999999999,0.61867,13.16775,0.61869,13.24175,0.61869,13.216249999999999,0.6187,13.192499999999999,0.6187,13.20425,0.6187,13.170499999999999
0.63858,17.692749999999997,0.63858,17.693,0.63857,17.748,0.63861,17.79925,0.63861,17.789999999999996,0.63865,17.766499999999997,0.63863,17.75225,0.63863,17.73325
0.65865,23.53925,0.65864,23.543,0.65865,23.584,0.65867,23.6385,0.65865,23.64325,0.65869,23.62275,0.65867,23.576749999999997,0.65867,23.54875
0.67857,30.935000000000002,0.67858,30.9,0.67856,30.975,0.67857,31.0475,0.67857,31.027499999999996,0.67862,30.9825,0.67863,30.9625,0.6786,30.9025
0.6986,40.232499999999995,0.69861,40.26,0.69859,40.33,0.6986,40.4075,0.69859,40.387499999999996,0.69864,40.324999999999996,0.69866,40.2625,0.69862,40.2575
0.71852,51.74249999999999,0.71856,51.74999999999999,0.71853,51.845000000000006,0.71854,51.93249999999999,0.71856,51.892500000000005,0.7186,51.855,0.71856,51.787499999999994,0.71857,51.7525
0.73849,65.6625,0.73851,65.66999999999999,0.73851,65.785,0.73855,65.89999999999999,0.73853,65.8175,0.73856,65.7625,0.73858,65.6875,0.73854,65.68499999999999
0.75813,81.7525,0.75817,81.77499999999999,0.75815,81.88499999999999,0.75816,81.99499999999999,0.75816,81.9075,0.75818,81.87500000000001,0.75815,81.77,0.75819,81.7675
0.77806,100.51750000000001,0.77807,100.52499999999999,0.77808,100.64250000000001,0.77808,100.74499999999999,0.7781,100.69749999999999,0.77812,100.6525,0.77812,100.5525,0.7781,100.5075
0.79801,121.6275,0.79803,121.61749999999998,0.79803,121.7725,0.79804,121.87,0.79804,121.77,0.79805,121.7325,0.79808,121.645,0.79802,121.6225
0.81788,144.7875,0.81791,144.84,0.81791,144.94,0.81793,145.0625,0.81793,144.975,0.81793,144.96,0.81796,144.85,0.81788,144.8175
0.83783,170.11499999999998,0.83788,170.1475,0.83785,170.285,0.83785,170.4075,0.83786,170.3125,0.83786,170.25,0.8379,170.1675,0.83787,170.1275
0.85762,197.085,0.85768,197.13500000000002,0.85764,197.2225,0.85765,197.35750000000002,0.85769,197.26250000000002,0.85771,197.29499999999996,0.85769,197.1525,0.85767,197.1575
0.8776,226.0325,0.87765,226.04499999999996,0.8776,226.13500000000002,0.87763,226.3225,0.87762,226.20999999999998,0.87763,226.14000000000001,0.87763,226.09750000000003,0.87764,226.0625
0.89743,256.3,0.89742,256.34999999999997,0.8974,256.475,0.89742,256.625,0.89741,256.5,0.89744,256.525,0.89749,256.375,0.89743,256.34999999999997
0.91736,288.3,0.91737,288.425,0.91735,288.475,0.91736,288.65000000000003,0.91738,288.525,0.9174,288.525,0.91739,288.45,0.91737,288.4
0.93678,320.84999999999997,0.93683,320.925,0.93676,321.04999999999995,0.93682,321.2,0.93681,321.075,0.93683,321.09999999999997,0.93686,321.025,0.93683,321.025
0.95674,355.65000000000003,0.95678,355.7,0.95673,355.79999999999995,0.95678,355.875,0.95675,355.775,0.95677,355.825,0.95677,355.725,0.95677,355.825
0.97656,391.40000000000003,0.97653,391.44999999999993,0.9765,391.5,0.97653,391.62499999999994,0.97655,391.5,0.97657,391.575,0.97656,391.47499999999997,0.97656,391.5
0.99639,428.425,0.99641,428.54999999999995,0.99642,428.625,0.99643,428.74999999999994,0.99638,428.65000000000003,0.99643,428.67499999999995,0.99643,428.59999999999997,0.99643,428.59999999999997
,,,,,,,,,,,,,,,
Sweep Time (s),Voltage Rate (V/s),Sweep Time (s),Voltage Rate (V/s),Sweep Time (s),Voltage Rate (V/s),Sweep Time (s),Voltage Rate (V/s),Sweep Time (s),Voltage Rate (V/s),Sweep Time (s),Voltage Rate (V/s),Sweep Time (s),Voltage Rate (V/s),Sweep Time (s),Voltage Rate (V/s)
3.6962132453918457,0.541094322004675,3.7133827209472656,0.5385924776129216,3.597822666168213,0.5558917672087654,3.6131412982940674,0.5535349533505078,3.6116206645965576,0.5537680132371857,3.7040133476257324,0.5399548576902395,3.7707176208496094,0.5304030163757966,3.5984599590301514,0.5557933179112087
